,parent_id,district,districtId,label,municipality,message_id,text,createdOn,updatedOn
5622,23g533,Møre og Romsdal Politidistrikt,208,2,Tingvoll,23g533-0,"Melding om brann i campingvogn, nødetatene rykker ut til stedet. Campingvognen er nedbrent, ingen spredningsfare og ingen personskade. Politiet er nå på stedet og oppretter sak på forholdet.",2023-09-18T10:35:59.4030865+00:00,
4204,23lpsx,Vest Politidistrikt,207,2,Lærdal,23lpsx-0,"Kl 1709 meldt om brann i bremser på trailer som er i Lærdalstunnelen. 200 meter fra snunisje inne i tunnelen. Skal være liten brann, observert av annen bilist, ikke mye røyk, muligens sløkt allerede. VTS stenger tunnelen, nødetatene ut for å undersøke. ",2023-09-27T15:14:57.7121709+00:00,
7867,23prfq,Sør-Øst Politidistrikt,204,2,Kongsberg,23prfq-0,Kl. 14:15 - Melding om brann i bil. Skal ikke være folk i bilen. Politi og brannvesen til stedet. Oppdateres.,2023-09-04T12:25:15.5995935+00:00,
8781,23d241,Sør-Øst Politidistrikt,204,7,Larvik,23d241-0,kl 17:56 - Tollvesenet meldte at de hadde stanset en bil med person mistenkes for å utførte for mye valutta.  Politiet har vært på stedet. Pengene er beslaglagt og en mann i 30 årene er anmeldt for forholdet. ,2023-08-28T18:42:35.1376682+00:00,
9834,232plc,Agder Politidistrikt,205,5,Arendal,232plc-0,Kl. 0230. Melding om høy musikk fra en privat adresse som forstyrrer nattero for naboer. Eier pålagt å skru av musikken og sørge for nattero igjen.,2023-08-22T00:59:35.4681674+00:00,
14734,235q28,Trøndelag Politidistrikt,209,4,Melhus,235q28-0,"En moped har kjørt inn i siden på en bil. Ingen store skader, men mopedisten har litt smerter i det ene kneet. Politiet kjører til stedet.",2023-07-15T14:37:25.144797+00:00,
2775,23fd08,Møre og Romsdal Politidistrikt,208,1,Sula,23fd08-0,Patrulje har gjennomført promillekontroll i tidsrommet ca 08:35-09:20. 83 førere kontrollert - ingen reaksjoner.,2023-10-07T07:28:22.6911301+00:00,
14846,23mfsm,Agder Politidistrikt,205,1,Evje og Hornnes,23mfsm-0,Melding om bil som har kjørt ut av veien på RV 9 ved Moisund. En bil med fører involvert. Fører er ute av bilen. Ikke trafikale problemer på stedet. Nødetatene er på vei. Oppdateres.,2023-07-14T18:38:47.9584191+00:00,
8928,23q07z,Sør-Øst Politidistrikt,204,1,Drammen,23q07z-1,"To tenåringer er involvert, de har brukt verneutstyr.  Politi og ambulanse er på stedet. Begge de involverte er skadet og behandles videre av helse.",2023-08-27T15:13:36.3677736+00:00,
5307,23zmfl,Sør-Øst Politidistrikt,204,1,Tønsberg,23zmfl-7,"Det er fremdeles trafikkdirigering på stedet, det anslås at E18 kan åpnes for normal ferdsel rundt kl 19 i kveld.",2023-09-20T15:45:37.7676901+00:00,
15894,23ghb5,Sør-Øst Politidistrikt,204,1,Larvik,23ghb5-0,kl 23:00 Fører i tenårene kjørte ut med en lett MC. Fører forklarte at han skled på grus. Det er lite skader på lett MC og ingen skader på andre gjenstander. Fører ble tatt med av helse til sykehus for sjekk.,2023-07-03T23:04:44.1563308+00:00,
5770,23hbzh,Vest Politidistrikt,207,1,Bergen,23hbzh-4,Bilberger på stedet.,2023-09-17T06:25:55.6521131+00:00,
12253,23h9bz,Agder Politidistrikt,205,11,Arendal,23h9bz-0,Kl 0129. Politibåten stanset båt i Tromøysundet der fører mistenkes for promillekjøring. Prøve sikret og sak vil bli opprettet. ,2023-08-05T00:34:31.9252267+00:00,
13268,2351nv,Sør-Øst Politidistrikt,204,4,Kviteseid,2351nv-2,Involverte sjekket ut av ambulanse. Bilen er berget. Nødetatene har avsluttet på stedet.,2023-07-27T14:56:07.591645+00:00,
8309,23c26t,Trøndelag Politidistrikt,209,1,Trondheim,23c26t-1,I tillegg blir det opprettet en anmeldelse for kjøring uten gyldig førerkort. Her har fører blitt tatt for det samme flere ganger tidligere og bilen til vedkommende blir nå ilagt et bruksforbud.,2023-09-01T10:47:14.3886505+00:00,
9100,23z21l,Innlandet Politidistrikt,203,1,Eidskog,23z21l-0,En bil har kjørt av vegen. To personer i bilen. Begge ute og oppegående. Tilsees av helse. ,2023-08-26T16:07:14.0806362+00:00,
5,23xlx6,Sør-Øst Politidistrikt,204,4,Larvik,23xlx6-1,"De involverte er to tenåringsgutter på hver sin lett motorsykkel. En av dem har skader i kjeven og smerter i nakken, kjøres akutten i ambulanse. De har kjørt i samme retning og truffet hverandre.",2023-10-25T07:12:04.382539+00:00,
9068,23h7w5,Sør-Øst Politidistrikt,204,2,Bamble,23h7w5-2,Ingen personer skal ha blitt skadet.,2023-08-26T21:18:14.9147566+00:00,
2784,238s2p,Sør-Øst Politidistrikt,204,3,Porsgrunn,238s2p-0,"KL. 23:44 - To menn i 20-årene pågrepet etter et tyveri av en båt i området #Herøya. Begge to innsatt i arrest, og anmeldes for dette, samt besittelse av kniv og mindre mengder narkotika.",2023-10-07T03:42:26.6227625+00:00,
12642,23stzm,Trøndelag Politidistrikt,209,2,Trondheim,23stzm-0,"Nødetatene har rykket ut til en adresse på Øya etter at det er sett røyk. Skal være snakk om varmgang i en mikrobølgeovn, og det er kontroll på stedet. Ingen personer er skadd.",2023-08-01T18:44:52.3148803+00:00,
103,238fg5,Nordland Politidistrikt,210,1,Evenes,238fg5-0,"UP har målt bil til 89 km/t i 60 sonen. Fører, mann i 30 årene, fikk førerkortet beslaglagt. UP har opprettet sak.",2023-10-24T10:16:55.2290106+00:00,
715,239p3d,Sør-Øst Politidistrikt,204,5,Tønsberg,239p3d-0,En mann i slutten av 20 årene ble bortvist fra sentrum etter å ha vært i krangel og knuffing med flere andre. Hendelsen fant sted i tilknytning til et utested. ,2023-10-19T22:56:14.1467713+00:00,
13600,23hrzc,Nordland Politidistrikt,210,4,Hadsel,23hrzc-1,Nødetatene fremme på stedet. Involverte personer tilsees av ambulanse. Trafikken dirigeres forbi.,2023-07-24T15:05:17.3167211+00:00,
6758,23rrfm,Sør-Øst Politidistrikt,204,4,Sandefjord,23rrfm-2,"Hendelsen har skjedd i tilknytning  til p-plass ved jernbanestasjonen. En kvinne i 20 årene, benyttet sparkesykkel og ble hatt et sammenstøt med en personbil ført av en mann i 50 årene. Kvinnen er kjørt sykehuset i for undersøkelse. Politiet oppretter sak.",2023-09-11T06:26:59.9164824+00:00,
10184,23f1zw,Trøndelag Politidistrikt,209,3,Trondheim,23f1zw-0,"En jente på 8 år har blitt frastjålet en rosa veske mens hun leika i Stiftgårdsparken.  I veska lå hennes mobil telefon.  Politiet og vekter har leitet etter vesken i sentrum, men dessverre er vesken ikke funnet.",2023-08-19T16:24:30.229983+00:00,
4475,23fhbm,Nordland Politidistrikt,210,1,Rana,23fhbm-3,Begge bilførerne blir undersøkt av ambulansepersonell på stedet. Det jobbes med å få ryddet veien.,2023-09-26T05:25:15.1928705+00:00,
500,23jmrg,Sør-Øst Politidistrikt,204,5,Drammen,23jmrg-0,Vekter fulgte en beruset mann ut av senteret. Mannen stanset biler og oppførte seg dårlig. Politiet rykket ut. Fikk kontroll på en motvillig lokal mann i 20-årene. Fant en stor follekniv i lomma hans. Han ble pågrepet og kjøres nå arrest. ,2023-10-21T10:42:57.3995598+00:00,
4797,23z1dq,Sør-Øst Politidistrikt,204,1,Sandefjord,23z1dq-0,20:52 UP stoppet 20 årene fra Buskerud. Han kjørte i 175 km/t i 110 sona. Beslag av førerkort og sak opprettet. ,2023-09-23T21:35:45.5969185+00:00,
373,23f01q,Innlandet Politidistrikt,203,2,Østre Toten,23f01q-1,Brannvesenet har kontroll på brannen og det er ikke lenger spredningsfare. En beboer på sykehjemmet er sjekket ut av ambulanse.,2023-10-22T01:30:10.0180071+00:00,
14005,23gd0v,Sør-Øst Politidistrikt,204,1,Sandefjord,23gd0v-0,kl 16:43 - Politiet kontrollerte en personbilført av en mann i 70 årene ved fergekaia. Mannen hadde ikke gyldig førerkort. Han blir anmeldt for forholdet. ,2023-07-21T15:59:41.8329321+00:00,
804,23rktb,Vest Politidistrikt,207,2,Bergen,23rktb-2,"1610: Så langt tyder det på at det har vært brann på et kjøkken som har spredd seg opp i ventilasjonen. Ikke meldt om flere personskader. Trafikken Bryggen-Torget går som normalt. Pr. nå mulig å passere i Vetrlidsallmenning/Øvregaten, noe regulering.",2023-10-19T14:14:51.3536604+00:00,
6209,23wmcj,Innlandet Politidistrikt,203,2,Kongsvinger,23wmcj-0,Kl. 18:23: Meldt om brann i skurtresker ute på jorde. Brannvesenet har slukket brannen. Brannen startet i motorrom på treskeren. Den er utbrent. Ingen spredning til annen vegetasjon eller bebyggelse. Ingen personskader. Politiet oppretter sak. ,2023-09-14T17:49:10.538+00:00,
2075,23wnb9,Trøndelag Politidistrikt,209,7,Overhalla,23wnb9-0,"Meldt om fire båter drivende i Namsen.  Vår melder fikk den ene båten i land, og vår patrulje sammen med havnevakta har fått berget de tre siste.  Eier av båtene varslet.",2023-10-11T16:59:38.6842377+00:00,
3531,23fclg,Sør-Øst Politidistrikt,204,7,Tønsberg,23fclg-0,Det har vært en stille og rolig natt i hele politidistriktet !,2023-10-02T04:25:11.3087578+00:00,
5203,23c4z0,Troms Politidistrikt,211,3,Kvæfjord,23c4z0-0,"politiet gjør undersøkelser på privat adresse i Straumen da beboer har fått frastjålet dykkerutstyr,  redningsvester og noe verktøy fra en garasje i løpet av natta. Relevante observasjoner kan meldes på 02800.",2023-09-21T09:18:50.8223368+00:00,
16811,23ppjr,Sør-Øst Politidistrikt,204,1,Lier,23ppjr-0,"Politiet stanset bil for kontroll etter å ha blitt målt til 139 km/t i 110-sone. Fører fikk beslaglagt førerkortet på stedet grunnet for mange prikker, samt at fører har sitt førerkort i prøvetid. Sak opprettes for videre etterforskning. ",2023-06-13T15:26:11.2453482+00:00,
6315,23km63,Nordland Politidistrikt,210,1,Vefsn,23km63-0,"Promillekontroll gjennomført i sentrum. En bilfører mistenkes for promillekjøring. Bevissikring utført. 
",2023-09-14T05:05:43.0861238+00:00,
9240,235qzz,Øst Politidistrikt,202,2,Ås,235qzz-1,Nødetatene på stedet. Brannvesenet har tatt seg inn i bygget. Det brant i en gressklipper. Slukket.,2023-08-25T21:40:54.9426785+00:00,
17271,237472,Sør-Øst Politidistrikt,204,5,Kongsberg,237472-0,"Politiet er utenfor hovedinngangen på senteret, etter melding om flere som krangler/sloss på stedet. Virker ikke som om noen er skadet. Patruljen gjenoppretter ro og orden og tar en prat med de involverte. ",2023-06-02T09:30:45.4005703+00:00,
15773,237ql6,Vest Politidistrikt,207,2,Sunnfjord,237ql6-4,"Me er ferdig på staden. Dei som var ombord hadde pustet i seg litt røyk, sjekka av helsepersonell og dimitert. Me opprettar sak.",2023-07-06T16:07:09.6323038+00:00,
2184,23wlf3,Agder Politidistrikt,205,6,Flekkefjord,23wlf3-1,En person er pågrepet og mistenkt for å ha utøvd volden. Vedkommende kjøres arrest. Sak opprettes.,2023-10-11T07:03:43.8636919+00:00,
5245,232t46,Agder Politidistrikt,205,5,Farsund,232t46-0,Politiet har kjørt hjem en beruset kvinne fra et hotell i byen. ,2023-09-20T22:49:43.3410268+00:00,
4051,23wsvr,Møre og Romsdal Politidistrikt,208,1,Volda,23wsvr-0,"Mann i slutten av tenåra ble observert av patrulje når han kjørte på bakhjulet med MC på E39. Han er anmeldt for samme forhold flere ganger tidligere, og han har heller ikke gyldig førerkort. Han blir anmeldt for flere trafikkforhold og MCen blir beslaglagt.
",2023-09-28T16:19:45.986357+00:00,
16098,23s8nb,Sør-Øst Politidistrikt,204,2,Larvik,23s8nb-0,16:00 Nødetater rykker ut til brann i en båt. Brannen skal være slukket. En person har fått noe brannskade på en hånd. Båten står inntil land. Den hadde fylt drivstoff og så hadde det eksplodert. Oppdateres.,2023-06-28T14:09:04.6030082+00:00,
16404,23p9gm,Sør-Øst Politidistrikt,204,1,Horten,23p9gm-0,"14:20 UP-patrulje stanset bil som ikke hadde kjennemerke og fører, en mann i 80 årene, hadde heller ikke gyldig førerkort. Han anmeldes for begge deler. ",2023-06-22T13:10:15.9455917+00:00,
15285,23v08z,Trøndelag Politidistrikt,209,1,Indre Fosen,23v08z-1,Vogntogsjåføren i 20-årene får sitt førerkort beslaglagt og blir anmeldt for uaktsom kjøring som resulterte i utforkjøringen. Dette ut fra vitneutsagn og spor på åstedet. Bilberger underveis.,2023-07-11T06:35:29.1870961+00:00,
13407,23k9gt,Sør-Øst Politidistrikt,204,1,Drammen,23k9gt-0,UP har hatt adferdskontroll på E134. 5 førere fikk forenklet forelegg for mobilbruk og en fikk gebyr for manglende bruk av bilbelte. ,2023-07-26T09:33:19.3639508+00:00,
9852,2317q5,Vest Politidistrikt,207,6,Bergen,2317q5-0,"kl 2035: meldt om voldshendelse på privat adresse. Politiet har kontakt og kontroll på alle parter. En mann i 40-årene er pågrepet. Fornærmede, en kvinne i 30 årene blir kjørt til legevakt for sjekk.",2023-08-21T19:43:37.5365222+00:00,
4885,23jcqx,Øst Politidistrikt,202,7,Halden,23jcqx-0,"Melding til politiet om flere bevisstløse personer på en adresse i sentrum. Politi og ambulanser er på stedet, jobber med å få oversikt. Ingen fare for byens øvrige innbyggere!",2023-09-23T11:32:01.8371328+00:00,
9934,237l77,Troms Politidistrikt,211,1,Kvæfjord,237l77-1,Politiet har opprettet sak med mistanke på uaktsom kjøring. Førerkortet er beslaglagt.,2023-08-21T08:16:45.0909757+00:00,
14682,23tt8g,Sør-Øst Politidistrikt,204,5,Bamble,23tt8g-0,Politiet har rykket ut til en fest som har gått helt over styr ifølge vaktene der. Flere personer sloss og de ba om bistand til å gjenopprette ro og orden samt avslutte festen. Ikke meldt om at noen er skadet. Oppdateres. ,2023-07-15T21:57:09.7822887+00:00,
4636,230d1x,Agder Politidistrikt,205,0,Kristiansand,230d1x-0,Melding om at det har vært innbrudd i en bolig. Politiet har undersøkt åstedet. Stjålet div. gjenstander. Oppretter sak. ,2023-09-24T16:48:22.6778455+00:00,
7888,23cjjj,Sør-Øst Politidistrikt,204,1,Holmestrand,23cjjj-0,Kl. 10:21 Melding om sammenstøt mellom MC og personbil. To personer involvert. MC fører fremstår oppegående. Politiet er på stedet. Oppdateres ,2023-09-04T08:39:55.4755445+00:00,
12352,234h18,Trøndelag Politidistrikt,209,2,Trondheim,234h18-0,Meldt om en mindre brann i skogen mellom Ila og Fagerlia.  Patrulje og brannvesenet er på vei til stedet.,2023-08-04T07:36:03.1825568+00:00,
14309,2340wp,Sør-Øst Politidistrikt,204,1,Sandefjord,2340wp-1,"Ambulanse på stedet. 3 personer, menn, i bilen.",2023-07-18T18:22:29.4761376+00:00,
12900,237ndb,Sør-Øst Politidistrikt,204,5,Tønsberg,237ndb-0,01:52 melding om slagsmål på et utested. Politiet har vært på stedet. Flere involvert. Ingen fremsto veldig skadet. Tre menn i 20 årene ble bortvist fra sentrum til kl 0800. Uvisst om det kommer noen anmeldelse fra noen.,2023-07-30T01:23:15.3259985+00:00,
14368,232344,Trøndelag Politidistrikt,209,8,Inderøy,232344-3,"Det har blitt søkt etter savnede på land gjennom hele natta med hundeekvipasjer, dessverre uten funn. Søket trappes opp med nye mannskaper på morgenen. Søk etter antatt omkommet til vanns starter opp igjen ut på dagen etter et opphold i natt.",2023-07-19T03:29:59.6857643+00:00,
15388,2389q9,Møre og Romsdal Politidistrikt,208,1,Stranda,2389q9-0,#fv63 Politiet er i Ørnevegen og dirigerer trafikken då eit vogntog har køyrd seg fast.  ,2023-07-10T10:13:36.0417101+00:00,
3285,236g04,Trøndelag Politidistrikt,209,1,Stjørdal,236g04-0,Melding om et kjøretøy som har kjørt seg fast ute på et jorde ved Bergskleiven. Mistanke om ruskjøring. To personer i bilen. Ingen personskade.,2023-10-04T03:23:10.1773832+00:00,
6608,230xxw,Øst Politidistrikt,202,3,Ullensaker,230xxw-0,"I løpet av natten er det blitt stjålet en 3-tonns hvit og sort Bobcat E27, 2022 modell fra Slettmovegen på Maura. Tyveriet skjedde ca kl. 00:50 og den skal ha blitt fraktet bort av en hvit lastebil. Etterforskes av Ullensaker lmk.",2023-09-12T08:16:43.7986239+00:00,
2562,23wtqb,Innlandet Politidistrikt,203,5,Kongsvinger,23wtqb-0,Politiet bortviste tre berusede personer etter ordensforstyrrelse på utested. To av de etterkom ikke pålegget og kom tilbake. De to blir anmeldt.  ,2023-10-08T01:44:32.5563919+00:00,
1354,23wcgs,Sør-Øst Politidistrikt,204,1,Tønsberg,23wcgs-0,"Nødetater på stedet etter melding om påkjørsel bakfra på E18. Førere undersøkes av ambulanse, redusert fremkommelighet på E18.",2023-10-15T18:19:46.5562972+00:00,
16018,23db5r,Sør-Øst Politidistrikt,204,2,Larvik,23db5r-0,kl 03:46 - Nødetater er på vei til stedet etter melding om brann i en container inne på et avfallsanlegg. Oppdateres når nødetater ankommer stedet. ,2023-06-30T01:49:52.9633766+00:00,
9040,23b6pl,Trøndelag Politidistrikt,209,5,Nærøysund,23b6pl-0,Politipatruljen har kommet over en fest med en del mindreårige. Tar kontakt på stedet. ,2023-08-27T00:00:53.2826603+00:00,
8618,23lw73,Øst Politidistrikt,202,1,Indre Østfold,23lw73-0,Melding om trafikkuhell mellom 2 biler langs Fv.128/ Osloveien. Foreløpig ikke meldt om personskade. Vi er straks på stedet.,2023-08-30T03:40:07.342147+00:00,
11781,232skn,Øst Politidistrikt,202,1,Lillestrøm,232skn-1,Skjedd i sørgående retning. 1 bil har behov for berging. Ingen personskade og saken løses med skademelding partene imellom. Pågår fortsatt noe opprydding på stedet.,2023-08-08T15:30:27.924753+00:00,
13506,2330sb,Trøndelag Politidistrikt,209,1,Trondheim,2330sb-0,Kl 1230: Politiet rykket ut etter melding fra publikum om mistanke ruskjøring. Politiet har kontroll på en person som fremstår beruset/ ruset. Siktede blåst til langt til over lovlig verdi Kjøres arrest for bevissikring. Vitner avhørt.,2023-07-25T11:43:44.3082257+00:00,
12442,23t3m1,Sør-Øst Politidistrikt,204,5,Horten,23t3m1-0,14:00 Politiet er på stedet etter melding om to uønskede gjester på et serveringssted. Begge var svært beruset og er kjørt vekk fra stedet av politiet. ,2023-08-03T12:16:43.7752711+00:00,
9970,23pffb,Agder Politidistrikt,205,5,Grimstad,23pffb-1,Politiet oppretter sak på trusler og skadeverk. Gjerningsperson var svært beruset og blir hentet og ivaretas av andre.,2023-08-20T19:38:37.0975036+00:00,
8877,234qn2,Sør-Øst Politidistrikt,204,1,Notodden,234qn2-2,Mopedisten er ei lokal jente i tenårene. Bilfører er en lokal mann i 20-årene. Mopedisten har åpenbart brudd vikeplikten. Politiet har opprettet sak.,2023-08-28T06:41:13.7018269+00:00,
635,23ggl0,Trøndelag Politidistrikt,209,1,Trondheim,23ggl0-0,Politiet bistår med dirigering i forbindelse med at et kjøretøy har mistet et hjul ved Udduvoll bru. Kjøretøyet står i kjørefelt retning Orkanger. Bilberger er på vei.,2023-10-20T14:22:15.0933098+00:00,
11319,23f9vf,Sør-Øst Politidistrikt,204,2,Drammen,23f9vf-2,Brannen er slukket. Kun skader på båten.,2023-08-11T16:02:26.77269+00:00,
15660,230jvg,Øst Politidistrikt,202,12,Lillestrøm,230jvg-0,Funn av bil Fjellhamardammen. Vi antar at den nylig har havnet i vannet. Nedenfor parkering ved Fjellhamarveien 50. Nødetater fremme. Vi undersøker nå med dykkere om det er personer i bilen. Vi har ingen opplysninger som tilsier det pr nå.   ,2023-07-07T19:37:02.6606312+00:00,
360,23p3pc,Øst Politidistrikt,202,1,Nes,23p3pc-2,"Passasjerene i bilen blir også kjørt Ahus for sjekk. Ettersom de også er mindreårige, har foreldrene blitt varslet.",2023-10-22T05:09:56.3388981+00:00,
