,parent_id,district,districtId,label,municipality,message_id,text,createdOn,predicted
2065,23r3d4,Sør-Øst Politidistrikt,204,1,Drammen,23r3d4-0,"08:55 - Nødetatene rykker ut etter melding om trafikkulykke. Skal være 2 biler involvert. meldes om full stans i trafikken. Oppdateres. Ingen nødetater er framme på stedet ennå. Situasjonsforståelsen vår er at to biler har frontkollidert, og at en person muligens er fastklemt. Tunnelen blir stengt.  Oppdateres. Det fremstår som en svært alvorlig ulykke. Tunnelen blir stengt i lengre tid. IL vil være tilgjengelig om ca 10min i tunnelåpningen på Brakerøya for media håndtering. To personer har vært involvert i ulykken i hver sin bil. En person er bekreftet omkommet, og en person fremstår som lettere skadet. Pårørende er ikke varslet. Desverre har en mann i 80 årene fra Oslo området omkommet i ulykken. Pårørende er varslet. En mann i 30 årene er på legevakt for undersøkelse, men er våken og orientert. Krimteknikere og ulykkesgruppa er fortsatt på stedet, og det vil fortsatt gå noe tid før tunnelen kan åpnes.",2023-06-14T06:58:37.0371329+00:00,4
2074,230tdh,Trøndelag Politidistrikt,209,5,Trondheim,230tdh-0,Politiet har rykket ut til en privat adresse etter melding om at en person er slått i hodet av en annen. Politiet har kontroll på en mulig mistenkt. Det skal være flere personer til stede. Patruljen kjører fornærmede til legevakt. Sak opprettes.,2023-08-26T22:06:36.8018502+00:00,6
2076,23t80p,Trøndelag Politidistrikt,209,0,Trondheim,23t80p-0,KL. 0234 Båteier melder til oss at han via kamera ser ukjent mann inne i båten sin - mann f. 83 fra Sverige blir pågrepet etter forsøk på en løgn om lovlig tilhold i båten.,2023-08-15T01:09:21.6700083+00:00,7
2083,23dgq6,Innlandet Politidistrikt,203,4,Etnedal,23dgq6-0,"Kl. 1357: Meldt om singelulykke. En bil av vegen. Kun fører i bilen. Kommet seg ut. Ukjent skadegrad. Nødetater på vei. Fører, en kvinne i slutten av 50-årene,  kjørt Gjøvik sykehus. Årsak til ulykken er ikke kjent. Politiet oppretter sak.",2023-09-25T12:13:47.2114204+00:00,1
2084,23d0jl,Agder Politidistrikt,205,7,Kristiansand,23d0jl-0,"Kl 0131, person nekter å oppgi navn til patrulje. Innbringes til arrest og anmeldes for ikke å ha oppgitt personalia til politiet.",2023-08-12T00:24:50.0686679+00:00,5
2087,23qh2k,Trøndelag Politidistrikt,209,9,Trondheim,23qh2k-0,"Politiet har fått melding om at det er forøvd skadeverk på flere biler i området Rosenborg, spesielt Skyåsvegen og Asbjørns gate. Ber derfor folk som bor i området om sjekke bilene sine. Forholdet kan anmeldes på politiet.no. ",2023-09-03T13:06:03.4766838+00:00,7
2094,230csx,Vest Politidistrikt,207,5,Bergen,230csx-0,"Kl 2333: Klage på støy frå noko som vart beskrive som ein ""hippefestival"", i tillegg skulle nokre av deltakarane vera splitter nakne utan blygsel for andre i området. Patrulje vore i området, men det var stille og roleg, og anstendig påkledning då me var der.",2023-07-10T04:01:55.2511384+00:00,7
2099,238pqm,Sør-Øst Politidistrikt,204,1,Midt-Telemark,238pqm-0,13:23 Nødetater rykker ut til trafikkulykke. To biler involvert i en påkjørsel bakfra.  Ene bilen har havnet i grøfta. To personer involvert - ikke alvorlig skadet. Oppdateres. Nødetatene har vært på stedet. Involverte personer har blitt tilsett av helsepersonell. Ingen personskade. Årsaken til ulykken er påkjørsel bakfra. Det jobbes fortsatt med bilberging av den ene bilen. Bilene er berget og veien er åpnet for normal trafikk. Politiet oppretter sak. ,2023-05-30T11:29:21.6671912+00:00,4
2104,23w9r3,Trøndelag Politidistrikt,209,1,Trondheim,23w9r3-0,Politiet fikk melding kl. 2230 den 18.9 om en mann hadde falt trolig på en sparkesykkel. Hadde slått seg i hodet. Han ble fraktet til St. Olavs sykehus for nærmere undersøkelse. ,2023-09-19T00:25:40.4712209+00:00,7
2106,23jwg5,Trøndelag Politidistrikt,209,7,Frøya,23jwg5-0,"Funn av livløs person utendørs på Sistranda. Helse og politi er på stedet. HLR er iverksatt, og politiet er i gang med undersøkelser.  Undersøkelser så langt tilsier at det ikke er mistanke om straffbare forhold. Vedkommende er død. Pårørende er varslet. Ikke mist om noe straffbart.",2023-07-28T10:50:18.4031268+00:00,12
2128,232fkq,Agder Politidistrikt,205,7,Grimstad,232fkq-0,"Det ligger en båt midt i veien på Kjæråsen, båten er ikke på henger. Politiet er på stedet å undersøker saken.  Politiet har vært i kontakt med eier, båten er stjålet.",2023-10-07T20:48:22.3149051+00:00,3
2138,23gz89,Sør-Øst Politidistrikt,204,1,Bamble,23gz89-0,Kl 06:36. Nordgående og sørgående løp på E18 stenges ved Rugtvedt og Langrønningen på ubestemt tid. En elg har kommet seg på innsiden av viltgjerde og er på vei ut i vegbanen. Viltnemda har akkurat kommet på stedet. Oppdateres. Elgen er skutt. Sørgående løp er åpnet. Nordgående åpner straks. E18 er nå åpnet i begge retninger.,2023-07-11T04:40:32.4872737+00:00,7
2139,23z7pb,Innlandet Politidistrikt,203,6,Gran,23z7pb-0,Politiet er på Gran ifm melding om knivstikking nettopp. Pasient er tatt hånd om av helse. Ikke livstruende. Vitner til hendelsen bes ta kontakt med politiet på 02800. Oppdateres. Politiet har kontroll på formentlig gjerningsperson. Ønsker fortsatt å komme i kontakt med vitner på hendelsen i Gran sentrum. To personer er pågrepet i saken. Det jobbes nå med taktisk og tekniske undersøkelser for å klargjøre hendelsesforløpet.,2023-08-30T18:03:57.2538641+00:00,7
2143,23565c,Øst Politidistrikt,202,7,Indre Østfold,23565c-0,"Kl 0145; politiet stanser en bil for kontroll. Der viser det seg at det ligger et haglegevær på passasjersetet. Ammunisjon ligger ved siden av. Fører, mann i 20 årene, sier han har vært på jakt.  I tillegg til høyst ulovlig transport av våpenet, sier mannen han har vært på jakt. Det finnes ikke noe jaktbytte og det finnes heller ikke noe godkjent jegerprøve eller våpenkort til våpenet. Våpenet er en hagle. På hans adresse et annet sted i Østfold finner vi ytterligere 3 hagler og en del ammunisjon. Disse er forskriftsmessig oppbevart, men det er uklarheter vedrørende anskaffelsen av dem. Alle våpen og ammunisjon tatt i beslag og forholdet er anmeldt.",2023-10-19T02:35:54.2020705+00:00,1
2148,238ktr,Trøndelag Politidistrikt,209,11,Namsos,238ktr-0,"Politiet har gjennomført felles kontroll med Statens naturoppsyn rettet mot ulovlig garnfiske i området Namsos, Otterøya, Jøa, Flatanger og Osen. Det blir opprettet en anmeldelse for ulovlig settegarn.",2023-07-26T02:28:12.7440736+00:00,7
2154,23226t,Sør-Øst Politidistrikt,204,5,Skien,23226t-0,"En Porsgrunn-mann i 30-årene ble akkurat pågrepet av patruljen og kjørt arrest, etter at han tilsynelatende helt uprovosert rev opp døra til en bil som kom kjørende sakte, og forsøkte å dra sjåføren ut. Det er ingen relasjon mellom partene. Sak opprettet. ",2023-06-18T19:51:23.2661146+00:00,7
2157,23lvc6,Vest Politidistrikt,207,5,Bergen,23lvc6-0,kl. 03.30: Mann i 20-årene anmeldes for å ha kjørt elsparkesykkel på motorvegen på E39 i nordgående retning og gjennom flere tunneler. ,2023-07-14T02:39:10.1999906+00:00,1
2162,23v7fw,Sør-Øst Politidistrikt,204,4,Sandefjord,23v7fw-0,"Nødetatene er på E18 Tassebekk sydgående løp etter melding om trafikkulykke med to personbiler involvert. Hastigheten er nedsatt på stedet. Oppdateres. Det var påkjørsel bakfra ifm. innsnevring til ett felt. Det var totalt 7 personer involvert, hvorav 4 personer ble kjørt sykehus og 3 til legevakt. Bilene er berget og veien er åpen.",2023-10-15T17:06:33.7093215+00:00,1
2164,23pg5z,Agder Politidistrikt,205,10,Lindesnes,23pg5z-0,"Politiet har tatt hånd om en liten korthåret Dachs, sort og brunfarget. Noen som savner en sånn ?",2023-07-23T11:55:38.841994+00:00,7
2167,23lztk,Agder Politidistrikt,205,6,Lindesnes,23lztk-0,"En person er slått til ansiktet, politiet oppretter sak. 3 personer er bortvist fra stedet. ",2023-08-11T18:19:47.6363843+00:00,5
2170,23wbj0,Sør-Øst Politidistrikt,204,3,Porsgrunn,23wbj0-0,Denne meldingen har blitt trukket.,2023-09-25T17:54:07.2292995+00:00,1
2171,23z67j,Trøndelag Politidistrikt,209,4,Steinkjer,23z67j-0,"Politi og ambulanse rykker ut til sykkelulykke. En syklist har veltet og har slått hodet.  Mann i 30-årene er tatt med til legevakt for sjekk, ikke alvorlig skadet.",2023-08-25T12:23:46.8798697+00:00,1
2173,23vj4d,Trøndelag Politidistrikt,209,10,Verdal,23vj4d-0,Vi har fått melding om en hund som sitter inne i en parkert bil. Det er varmt i bilen og hunden ligger med tunga ut. Vi har fått kontakt med hundeier som går ut til hunden. ,2023-08-01T11:23:07.8246639+00:00,1
2174,23c1kz,Trøndelag Politidistrikt,209,7,Trondheim,23c1kz-0,Politiet har pågrepet en mann ifm en tildragelse ved et utested i Midtbyen. Mistenkte ble stanset i en taxi som han forsøkte å komme seg vekk fra stedet i. Personen var lite samarbeidsvillig. Funnet en stjålet telefon på mistenkte. Pågrepet og satt i arrest.,2023-09-29T01:59:09.3844458+00:00,3
2177,23m3m9,Vest Politidistrikt,207,5,Bergen,23m3m9-0,"Kl 1904 meldt om kvinne som har stole frå andre personar på Boccone. Kvinna hyler og skrik, muligens stole noko sminke frå andre kundar. Politiet har kontroll på kvinna. Undersøkjer kva som er stole.",2023-09-27T17:11:36.2409171+00:00,7
2183,2302gt,Sør-Øst Politidistrikt,204,0,Drammen,2302gt-0,"Politiet er ved et hus, etter melding om at tre personer har tatt seg inn der - uten lovlig opphold. Stedet tilhører trolig en institusjon, og gjerningspersonene hadde stjålet med seg lysestaker og noen pyntegjenstander av liten verdi.  Tre ""gode"" lokale kjenninger er foreløpig anholdt. De hadde nappet av et vindu for ta seg inn. Vi forsøker å varsle huseier.  Stedet blir lukket og avlåst av patruljen.",2023-08-18T00:53:56.8659803+00:00,3
2189,232gdw,Sør-Øst Politidistrikt,204,3,Sandefjord,232gdw-0,20:28 - Politiet fikk melding om et innbrudd i en låve. Vi har gjennomført åstedsundersøkelse. et er stjålet verktøy og utstyr. Politiet oppretter sak. ,2023-08-03T20:38:13.7115892+00:00,0
2193,23wvv8,Nordland Politidistrikt,210,6,Alstahaug,23wvv8-0,Politiet rykket ut til en butikk der en full sint mann hadde stjålet varer. Da mannen ble konfrontert med tyveriet slo han den ansatte flere ganger i ansiktet. Politiet har kontroll på mannen og han er innbragt og satt i arrest. Etterforsking startet.,2023-10-16T13:30:59.0685134+00:00,3
2194,233rx2,Øst Politidistrikt,202,9,Lillestrøm,233rx2-0,"I løpet av natten er minst 17 biler utsatt for tagging på parkeringsplasser rundt sykehuset. Politiet har vært på stedet, oppretter sak. Dersom noen har informasjon i saken, eksempelvis videoopptak fra området, ønskes det at lokalt politi kontaktes til uken.",2023-10-07T10:01:25.9067555+00:00,7
2195,23kdxs,Vest Politidistrikt,207,6,Stad,23kdxs-0,"Kl 1940: Flere meldinger om mann m/stor øks som slo løs på biler i Sjøgata, Nordfjordeid. Publikum løp bort fra stedet. Det ble lest ut PLIVO-melding. Mannen fortsatte videre mot Rema 1000, her knuste han inngangsdøren til butikken.  Nødetatene rykket ut og kl 1949 ble han skutt av politiet med elektrosjokkvåpen (Tazer). Ingen er skadd. Gjerningsmannen er uskadd og ingen publikummere er fysisk skadd. Gjerningsmannen er overtatt av helse.",2023-08-24T18:34:34.5549342+00:00,7
