,parent_id,district,districtId,label,municipality,message_id,text,createdOn,updatedOn
8380,23sxss,Sør-Øst Politidistrikt,204,4,Tønsberg,23sxss-0,UP har avholdt trafikk kontroll - 30 førere fikk forelegg for å ha kjørt for fort. Høyeste hastighet ble målt til 60 km/t i 40-sonen. To brukte ikke bilbelte og fikk bot for dette. ,2023-08-31 18:20:52.170755200+00:00,
5535,23vfnr,Agder Politidistrikt,205,0,Vennesla,23vfnr-0,KL. 0510. Melding om at en rød VW Caddy er stjålet i fra området ved bensinstasjonen på Vikeland. Bilen er NV registrert. Forholdet anmeldes. ,2023-09-19 04:16:43.329183800+00:00,
2974,23pg3m,Sør-Øst Politidistrikt,204,4,Ringerike,23pg3m-0,"Flere meldinger om vinglebil som bla kjørte på rødt lys mm. i retning sentrum. Patruljen stanset bilen kl 0735. Det viste seg at kjøretøyet hadde punktert, og bilfører en lokal mann i 50-årene fremstod mulig ruset. Tas med inn for bevissikring. ",2023-10-06 06:23:58.502209400+00:00,
6621,23sg7z,Nordland Politidistrikt,210,4,Bodø,23sg7z-0,"Nødetatene rykket kl 0430 ut til Kløkstad etter melding om singelulykke. 
En bil hadde kjørt av veien, truffet en lyktestolpe og stanset på et jorde. Kun fører i bilen - våken og bevisst, sendt sykehus for sjekk. 
Politiet har vært på stedet og gjort undersøkelser. ",2023-09-12 04:03:27.304871400+00:00,
16482,23h6vv,Sør-Øst Politidistrikt,204,4,Holmestrand,23h6vv-0,"UP har stanset en mann i 60 årene på E18 nordgående. Han ble målt til 113 km/t i 100 km sone kjørend med tilhenger som har teknisk hastighet på 80km/t. Han hadde ikke gyldig førerkort, og bilen var meldt avregistrert. Anmeldes.",2023-06-20 08:21:37.603288300+00:00,
383,23m398,Trøndelag Politidistrikt,209,2,Steinkjer,23m398-0,Melding om slagsmål ved utested i sentrum av Steinkjer. Meldes om mye folk. Politiet er på stedet.,2023-10-22 00:57:27.157051900+00:00,
7642,235g2l,Sør-Øst Politidistrikt,204,2,Porsgrunn,235g2l-0,Patruljen måtte bistå med en utagerende og ruset person utenfor en dagligvarebutikk. Amper mot kunder og mot vekter. Satte seg også kraftig opp mot patruljen - skadet patruljebilen - pågrepet og kjørt arrest. Mannen er lokal og i 30-årene. ,2023-09-05 22:21:38.306034700+00:00,
8172,2314dm,Troms Politidistrikt,211,2,Senja,2314dm-0,"1 person måtte overnatte i politiets arrest etter han ble påtruffet i Finnsnes sentrum, overstadig beruset. ",2023-09-02 04:36:33.392679400+00:00,
6384,23v8px,Sør-Øst Politidistrikt,204,5,Skien,23v8px-0,Kl. 18:14 - Politiet og ambulanse har rykket ut til stedet etter melding om en fotgjenger som er kjørt på av syklist. Fotgjenger ligger på bakken og skal blø fra holdet. Oppdateres når nødetater ankommer stedet ,2023-09-13 16:21:26.025453500+00:00,
698,23q7fx,Sør-Øst Politidistrikt,204,4,Tønsberg,23q7fx-0,kl 07:06 - E18 - Nordgående kjøreretning - Politiet er på vei til stedet etter melding om kjøretøystans. Bilen står på veiskulder inntil høyre kjørefelt. Høyre kjørefelt er stengt og det er redusert hastighet på stedet. ,2023-10-20 05:14:55.056596400+00:00,
8864,23prnv,Trøndelag Politidistrikt,209,1,Inderøy,23prnv-0,"Det er observert en liten båt som nå har satt seg fast i skjæra i nærheten av hytta til innringer. Trolig drevet dit i løpet av natta. Årene ligger i båten, og det er snakk om en Linder 400 aluminiumsbåt med en 9.9Hk Tohatsu.  ",2023-08-28 07:22:42.130352700+00:00,
11748,2336f1,Troms Politidistrikt,211,3,Tromsø,2336f1-0,"Politiet har fått melding fra brannvesenet om at det syndes mye mot bålforbudet som er iverksatt. Det påpekes fra brannvesen at bålforbudet også omfatter bruk av grill, engangsgrill bålpanne osv, også for de som sitter på steinene ytterst i bukta. ",2023-08-08 17:24:05.978041300+00:00,
3468,23zt59,Øst Politidistrikt,202,4,Halden,23zt59-0,Kl. 1746: Nødetatene rykker ut på melding om trafikkulykke i Osbekkgata hvor en bil har kjørt på to fotgjengere. Politi er på stedet og fremstår ikke som alvorlig personskade.,2023-10-02 15:50:56.586524600+00:00,
11165,23jxwt,Møre og Romsdal Politidistrikt,208,0,Kristiansund,23jxwt-0,I løpet av natten ble det stjålet to båter fra henholdsvis Kvalvåg og Flatseth. Begge båtene er funnet. To personer er pågrepet i forbindelse med tyveriene og avhøres.,2023-08-12 19:30:20.662912400+00:00,
16899,23v4zb,Sør-Øst Politidistrikt,204,4,Tønsberg,23v4zb-0,I tidsrommet 08:30-09:30 ble det gjennomført en trafikkontroll med fokus på promille. Det ble kontrollert 75 bilførere. Alle fikk kjøre videre. ,2023-06-12 07:41:05.242246100+00:00,
15274,23n6jj,Sør-Øst Politidistrikt,204,4,Larvik,23n6jj-0,10:47 Politiet hjelper en lastebil som har problemer. De er bestilt berging men kan bli små forsinkelser i trafikken. ,2023-07-11 09:12:47.054534800+00:00,
1477,23837g,Agder Politidistrikt,205,2,Kristiansand,23837g-0,Kl. 0235. Melding om slagsmål på på en kiosk. Løste seg opp uten skader. Politiet var på stedet. ,2023-10-15 01:34:57.299124100+00:00,
8207,23qgn0,Møre og Romsdal Politidistrikt,208,4,Ålesund,23qgn0-0,Trafikkuhell. MC med to personer veltet i Ratviksvingen. Ikke alvorlige skader. Tatt hånd om av helse. Sak opprettes.,2023-09-01 23:14:16.520075+00:00,
15934,232tlk,Sør-Øst Politidistrikt,204,4,Sandefjord,232tlk-0,02:47 Melding om person i en bil som oppfattes som ruset. Politiet til stedet og  kontroll på en mann i 30 årene. Han mistenkes for kjøring i ruset tilstand. Prøver tatt og sak opprettet. ,2023-07-03 01:34:07.409160500+00:00,
1697,23nhm4,Finnmark Politidistrikt,212,4,Hammerfest,23nhm4-0,Etter en utforkjørsel med personbil er en mann i begynnelsen av 30-årene siktet for å ha kjørt i alkoholpåvirket tilstand.,2023-10-14 02:49:19.895512+00:00,
11682,23qt21,Sør-Øst Politidistrikt,204,4,Holmestrand,23qt21-0,"07:25 UP-patrulje målte mannlig bilist i 40-åra til 88 km/t i 60-sonen på Gamle Sørlandske, nord i Sande. Det kvalifiserte til førerkortbeslag.",2023-08-09 05:41:01.902878900+00:00,
4807,23b0hq,Trøndelag Politidistrikt,209,6,Steinkjer,23b0hq-0,"Mann mistenkt for hytteinnbrudd langs E6 Snåsavatnet område Kvam. Knust verandadør. Rotet mye i hytta, ikke noe som er stjålet. Spor etter sykkel med vogn på stedet.",2023-09-23 19:58:23.006371200+00:00,
11605,23cwmh,Øst Politidistrikt,202,0,Eidsvoll,23cwmh-0,En politipatrulje har gjennomført åstedsundersøkelse på en hytte nord for Minnesund hvor det har vært innbrudd. Det er stjålet blant annet verktøy og en båtmotor. ,2023-08-09 17:45:29.041371100+00:00,
2476,23l46k,Agder Politidistrikt,205,4,Kristiansand,23l46k-0,"UP har gjennomført promillekontroll på Setesdalsveien ved Gartnerløkke, 120 kontrollerte, ingen reaksjoner. ",2023-10-08 18:42:07.760847300+00:00,
2760,231fz8,Nordland Politidistrikt,210,5,Rana,231fz8-0,Melding om trafikkuhell på E6 nord for Storforshei. Flere biler involvert. Beskrives som glatt veibane av meldere inn til Operasjonssentralen. Ikke meldt om alvorlig personskade. Nødetatene rykker ut til stedet. Oppdateres når vi vet mer. ,2023-10-07 09:33:24.518129+00:00,
14953,23lvc6,Vest Politidistrikt,207,2,Bergen,23lvc6-0,kl. 03.30: Mann i 20-årene anmeldes for å ha kjørt elsparkesykkel på motorvegen på E39 i nordgående retning og gjennom flere tunneler. ,2023-07-14 02:39:10.199990600+00:00,
12397,23xcwq,Vest Politidistrikt,207,4,Bergen,23xcwq-0,"UP har hatt fartskontroll i 50-sone. Det ble dessverre travelt: 21 forenklede forelegg, 1 anmeldelse pga ikke ønsket å vedta forenklet forelegg, 1 anmeldelse for ruskjøring og 3 førerkortbeslag for fart, hvor høyeste hastighet var 103 km/t... (mann 19).",2023-08-03 21:39:29.024522200+00:00,
12840,23xk14,Nordland Politidistrikt,210,11,Dønna,23xk14-0,Politiet har gjennomført kontroll av fritidsbåter i Herøysundet og Alstenfjorden. Resultat: 15 båter kontrollert og ingen reaksjoner.,2023-07-30 15:00:37.743994800+00:00,
8648,233f9s,Agder Politidistrikt,205,4,Risør,233f9s-0,UP har hatt kontroll. 18 forelegg for hastighet. Høyeste var 103 km/t i 80 sone.,2023-08-29 19:05:59.783130500+00:00,
15910,236kfs,Sør-Øst Politidistrikt,204,1,Sandefjord,236kfs-0,Politiet bistår helse på stedet. ,2023-07-03 14:34:50.829050800+00:00,
5587,236vq8,Sør-Øst Politidistrikt,204,5,Porsgrunn,236vq8-0,17:24 Nødetater har rykket ut til trafikkulykke i Brattåstunnelen i sørgående retning. En bil har kollidert i tunnelveggen. Den har også truffet en lastebil. Virker ikke å være noen alvorlig skadet. Oppdateres.,2023-09-18 15:34:35.977631300+00:00,
5185,23m2vf,Vest Politidistrikt,207,3,Vaksdal,23m2vf-0,Kl. 1229: 110-sentralen melder om branntilløp i ventilator på kjøkken. Enebolig. Røykutvikling på staden. Ukjent antall personer som evt. har vært i bolig. Ikke meldt personskader. Nødetater på veg. ,2023-09-21 10:41:29.049539800+00:00,
12907,23qzh4,Sør-Øst Politidistrikt,204,2,Tønsberg,23qzh4-0,01:38 Melding om kvinne som utagerte mot taxisjåfører. Kvinnen var ikke i stand til å ta vare på seg selv. Politiet på stedet. Kvinne ble tatt over av helse. ,2023-07-30 00:48:54.657066400+00:00,
5982,23spc6,Møre og Romsdal Politidistrikt,208,1,Molde,23spc6-0,Patrulje rykket ut etter melding om en fysisk konfrontasjon mellom to parter på en privatadresse. Patruljen har vært i kontakt med begge parter og det fremstår som en uoverensstemmelse som har pågått over tid. Rolig på stedet og patruljen avslutter.,2023-09-16 00:54:16.600491400+00:00,
3267,238xxk,Agder Politidistrikt,205,4,Kristiansand,238xxk-0,I forbindelse med fartskontroll på stedet har totalt 24 bilførere fått forenklede forelegg. Høyeste hastighet målt til 65 km/t i 50 sone.,2023-10-04 09:21:15.983496900+00:00,
16095,233dmz,Sør-Øst Politidistrikt,204,4,Notodden,233dmz-0,16:08 Nødetater rykker ut til trafikkulykke ved innkjøringen til UnoX. To biler har kollidert ved en påkjørsel bakfra. Virker ikke å være alvorlig. Oppdateres. ,2023-06-28 14:14:00.600830600+00:00,
4758,23r43r,Sør-Øst Politidistrikt,204,4,Sandefjord,23r43r-0,02:13 en mann på 18 år fra Lørenskog ble fratatt førerkortet da UP målte han til 155 km/t i 110 sona. Sak opprettet.,2023-09-24 00:20:01.423979900+00:00,
2516,23r6d4,Nordland Politidistrikt,210,3,Øksnes,23r6d4-0,Melding om brann i bolig på Myre. Brannvesen er ankommet stedet og startet slukkearbeid. Skal ikke være personer i huset. Oppdateres når vi vet mer. ,2023-10-08 11:12:14.703537+00:00,
11644,232hvp,Sør-Øst Politidistrikt,204,7,Sør-Øst politidistrikt,232hvp-0,"Visepolitimesteren i Sør-Øst politidistrikt har besluttet innføring av luftromsrestriksjoner i Hallingdal, fra Liodden i Nes kommune til Høgehaug i nordre del av Holsfjorden i Hol kommune. Restriksjonene gjelder droner og alle typer av luftfartøy. ",2023-08-09 12:46:03.793107200+00:00,
17299,233690,Sør-Øst Politidistrikt,204,4,Drammen,233690-0,Kl 15:07 UP har avholdt laserkontroll på E134. Resultatet ble 28 forenklede forelegg og to førerkortbeslag. Høyeste målte hastighet ble målt til 135 km/t i 90 sonen. En mann i trettiårene fra Oslo og en mann i sekstiårene fra Svelvik ble fratatt førerkortet. ,2023-06-01 16:04:51.883757500+00:00,
14409,23jbjd,Sør-Øst Politidistrikt,204,0,Tønsberg,23jbjd-0,"22:48 3 ungdommer i tenårene ble frastjålet en høyttaler på Karlsvika. Det var 3 ungdommer i slutten av tenårene som tok den. De ble også utsatt for vold, uten at noen ble alvorlig fysisk skadet. ",2023-07-18 04:25:14.705092800+00:00,
16266,23zhp0,Sør-Øst Politidistrikt,204,1,Tønsberg,23zhp0-0,Politibåten stanset en båt hvor fører ikke var edru. Nødvendig prøver tatt og sak opprettet. ,2023-06-25 01:00:17.534747900+00:00,
16965,23qvb3,Sør-Øst Politidistrikt,204,2,Sandefjord,23qvb3-0,kl 23:35 - Politiet fikk flere meldinger om en mann som var kranglete ved en parkeringsplass ved et utested. Mannen var alkoholberuset og ble innbragt til arrest. ,2023-06-10 23:18:48.001490200+00:00,
7329,233r6w,Trøndelag Politidistrikt,209,2,Malvik,233r6w-0,Vi har vært på en adresse i Hommelvik og gitt to damer pålegg om å holde nattero frem til kl. 08 etter å ha fått melding om støy.,2023-09-07 23:02:02.959655100+00:00,
5550,2342sz,Agder Politidistrikt,205,2,Kristiansand,2342sz-0,KL. 0205. Melding om høy musikk fra en leilighet som forstyrrer nattero for naboer. Eier pålagt å sørge for nattero. ,2023-09-19 00:18:59.427500800+00:00,
12635,23zdw6,Sør-Øst Politidistrikt,204,11,Tønsberg,23zdw6-0,"Ved 2100 tiden kom båtpatruljen over en båt som var meldt stjålet i Oslo. Fører hadde kjørt svært fort, forsøkte å unndra seg etter at båten var fortøyd - og fremstod beruset. Nektet også å oppgi personalia. Tatt med inn for bevissikring - besluttet pågrepet.",2023-08-01 21:37:15.990581400+00:00,
17363,238pqm,Sør-Øst Politidistrikt,204,4,Midt-Telemark,238pqm-0,13:23 Nødetater rykker ut til trafikkulykke. To biler involvert i en påkjørsel bakfra.  Ene bilen har havnet i grøfta. To personer involvert - ikke alvorlig skadet. Oppdateres.,2023-05-30 11:29:21.667191200+00:00,
15065,23j7ss,Sør-Øst Politidistrikt,204,3,Kviteseid,23j7ss-0,kl 09:19 - Politiet har vært på stedet og gjennomført en åstedsundersøkelse etter melding om at det i går kveld var en brann i et kjøretøy. Politiet er ferdige på stedet og oppretter en sak. ,2023-07-13 09:40:18.812031300+00:00,
9567,233pzg,Agder Politidistrikt,205,5,Vennesla,233pzg-0,Kl 1847. Melding om ATV som har veltet i utmark - to personer skal være involvert. Skadegrad er ukjent. Noe uklart hvor dette er helt nøyaktig. Nødetatene er på vei. Oppdateres. ,2023-08-23 16:53:56.252362600+00:00,
5537,2336pj,Trøndelag Politidistrikt,209,6,Trondheim,2336pj-0,"Kl. 0446 fikk politiet melding om mistenkelig adferd på 2 personer på Lade.  Politiet rykket ut til en parkerings lokale.  Det har vært trolig to personer inne på området, men de har rømt ut en dør når politiet ankom stedet. Politiet søker i området. ",2023-09-19 03:31:53.269789500+00:00,
13641,234xsr,Trøndelag Politidistrikt,209,4,Stjørdal,234xsr-0,"Flere melder om el-rullestol på E6, kjører sørover i nordgående løp.  Er nå ved tunnelen. Patrulje på vei til stedet.",2023-07-24 00:26:31.607156300+00:00,
2231,23s2vm,Trøndelag Politidistrikt,209,4,Melhus,23s2vm-0,kl.1800 - E6 Lundamo/trafikkulykke  - lastebil har mistet et dekk/traff en bil - 4 personer i kjøretøyet - ikke meldt om personskade - nødetatene på stedet. Noe kø  - redusert framkommelighet. ,2023-10-10 16:16:13.262522900+00:00,
754,230bbl,Agder Politidistrikt,205,6,Kristiansand,230bbl-0,Kl. 1858. Melding om at det har vært et innbrudd i bod og garasje. Også forsøk  på nabobygg. Politiet undersøker åstedet. Stjålet verktøy. ,2023-10-19 17:24:03.844473300+00:00,
5088,23np7v,Innlandet Politidistrikt,203,1,Åmot,23np7v-0,Desetvegen Fv237 kl. 1014: Meldt om at et jordras har gått over vegen i nordgående retning. Ingen biler ellers personer er berørt av raset. VTS er informert og er på saken.,2023-09-22 09:12:17.640482900+00:00,
3398,23wnrj,Nordland Politidistrikt,210,4,Vefsn,23wnrj-0,Utrykningspolitiet har gjennomført fartskontroll i 40 sone. Fire førere bøtelagt. Høyeste hastighet 49 km/t.,2023-10-03 09:14:12.303685200+00:00,
14896,23g610,Agder Politidistrikt,205,4,Kristiansand,23g610-0,UP har hatt trafikkontroll på RV9 ved Mosby. 1 bilfører anmeldt og fått førerkortet beslaglagt etter å ha kjørt 81 km/t i 50 sone. 2 andre har fått forenklet forelegg for å ha kjørt for fort. ,2023-07-14 12:03:13.168513900+00:00,
1563,232mwl,Møre og Romsdal Politidistrikt,208,2,Kristiansund,232mwl-0,Konfrontasjon mellom flere personer utenfor utested i Kristiansund. Ingen personer skadet. To personer bortvises fra sentrum.,2023-10-14 22:18:35.965097600+00:00,
13104,23vpw9,Møre og Romsdal Politidistrikt,208,4,Stranda,23vpw9-0,Meldt om trafikkuhell der en bil har kjørt utfor veien. Fremstår som lettere personskader. Nødetatene er på vei til stedet. ,2023-07-28 17:04:53.381782700+00:00,
15516,23077w,Sør-Øst Politidistrikt,204,3,Porsgrunn,23077w-0,kl 03:12 - Nødetater er på vei til stedet etter avstandsmelding om røykutvikling. Uvisst hva dette stammer fra pr nå. Oppdateres når nødetater ankommer området ,2023-07-09 01:16:07.696631800+00:00,
16198,23r439,Sør-Øst Politidistrikt,204,3,Drammen,23r439-0,"melding om brann i et industribygg, murbygning. Alle skal være ute av adr, ikke meldt om noen skadde. Nødetatene er straks på stedet.",2023-06-26 11:28:34.142289900+00:00,
11362,23lb0k,Sør-Øst Politidistrikt,204,4,Tønsberg,23lb0k-0,14:35 Nødetatene på vei etter melding om trafikkulykke. Tre biler involvert. Store materielle skader og trolig personskade. Trafikken står helt stille på begge sider av ulykken. Oppdateres.,2023-08-11 12:43:33.980059+00:00,
16212,23w95h,Sør-Øst Politidistrikt,204,4,Tønsberg,23w95h-0,"00:30 En patrulje stanset en bil hvor fører, mann i 20 årene,  fremsto ruspåvirket. Det ble også funnet litt hasj på fører. Han ble fremstilt for nødvendige prøver. Førerkortet ble beslaglagt.  ",2023-06-26 00:00:55.780695200+00:00,
4080,23tbbh,Agder Politidistrikt,205,4,Grimstad,23tbbh-0,UP har hatt trafikkontroll på FV3600 Fjæreveien. 10 bilførere har fått forenklet forelegg for fart. Høyeste hastighet 65 km/t i 50 sone. ,2023-09-28 14:15:13.130867+00:00,
10432,233cgm,Troms Politidistrikt,211,4,Tromsø,233cgm-0,Politiet har stoppet en beruset kvinne på elsparkesykkel i Tromsø sentrum. Sak opprettes. ,2023-08-18 01:26:16.029727400+00:00,
14685,23mqvp,Vest Politidistrikt,207,0,Tysnes,23mqvp-0,Ruspåvirket båtfører. Politibåten lokaliserte båten fortøyd ved kai. Politibåten kan også løse oppdrag på land. Med god hjelp fra publikum ble mistenkte lokalisert på en hytte i nærheten.  Blodprøve ved legevakt. Anmeldes for føring av fritidsbåt i ruspåvirket tilstand. ,2023-07-15 21:51:52.813721500+00:00,
14724,231k01,Trøndelag Politidistrikt,209,2,Trondheim,231k01-0,"Melding fra P-Hotels Brattøra om en mann i resepsjonen som slo til en gjest. Mannen lager bråk i resepsjonsområdet. Politiet er i kontakt med mannen, og vil undersøke hva som har skjedd. Mannen er i 30 åra.",2023-07-15 16:37:56.526346600+00:00,
