,parent_id,district,districtId,label,municipality,message_id,text,createdOn,predicted
1934,23sz23,Agder Politidistrikt,205,5,Arendal,23sz23-0,Kl 2105. Politibåten måtte rykke ut til Tromøysundet for å overta utagerende person om bord på partybåt. Foreløpig uklart om det blir en anmeldelse i saken.  Vedkommende blir kjørt hjem og anmodet om å finne senga for å legge seg.,2023-07-22T19:30:37.2481246+00:00,7
1939,23ljj6,Sør-Øst Politidistrikt,204,1,Drammen,23ljj6-0,"I nordgående felt ved Liertoppen er en elg påkjørt. Frontruta på bilen er knust. Trolig ingen personskader. Elgen lever på stedet. Nødetatene rykker ut sammen med viltnemd. Oppdateres når nødetatene er på stedet.  Nødetatene på stedet. Et felt er sperret, men trafikken går greit forbi. Ingen personskader. Elgen har løpt til skogs. Bilberging på vei til stedet. Viltnemda har lokalisert elgen og avlivet den. Bilberging pågår.",2023-09-25T18:24:05.6258695+00:00,4
1950,23fzqm,Sør-Øst Politidistrikt,204,7,Tønsberg,23fzqm-0,21:14 Politibåten stoppet en båtfører i 40 årene fra Vestfold. Han mistenkes for å være beruset under kjøring. Prøver tatt og sak opprettet. ,2023-07-14T19:43:09.8748692+00:00,11
1978,23f3dm,Nordland Politidistrikt,210,7,Bodø,23f3dm-0,"Vi har fått melding om et bilbrukstyveri fra en privatadresse på Mørkved. Bilen er en svart Mitsubishi Outlander 2012 mod, reg ZT47061. Observasjoner av bilen medes til politiet på tlf 02800.",2023-07-26T10:24:18.0391108+00:00,3
1979,23qzwv,Sør-Øst Politidistrikt,204,2,Ringerike,23qzwv-0,00:15 melding om at noen personer hadde tent opp et bål på stranda. Brannvesenet og politiet har vært på stedet. Bålet slukket. 4 personer som var litt vrange. De har fått klar beskjed om at de vil bli anmeldt hvis de tenner bål igjen.  Kl 01:45 fikk vi ny melding fra stedet. Da var det klage på høy musikk og voldsom bass. Patrulje var på stedet igjen og det var de samme personene involvert. De fikk et pålegg om å dempe musikken.,2023-06-23T23:17:44.8450804+00:00,5
1989,23qd3k,Trøndelag Politidistrikt,209,12,Trondheim,23qd3k-0,Kl. 1817 mottok politiet melding om en person som lå i vannet og ropte om hjelp utenfor Korsvika på Lade. Vedkommende lå ca 150 meter ut fra land  og holdt seg fast i et brett. Med støtte fra brannbåten kom personen seg selv til land. ,2023-09-19T17:21:52.2190413+00:00,7
1991,23hbvg,Trøndelag Politidistrikt,209,5,Stjørdal,23hbvg-0,"Kl. 2140 melding om at en mann mishandler en hund langs FV950 - vi rykker ut og påtreffer mannen og oppnår positiv dialog - etter kort tid blir han krakilsk, og det blir basketak - vi har nå kontroll på han. Vi har også kontroll på hunden. Hunden blir tatt hånd om av kyndig personell. Mistenkte blir tatt hånd om av oss. Sak opprettes.",2023-08-13T20:13:16.8402963+00:00,7
1998,23qzsx,Øst Politidistrikt,202,6,Nesodden,23qzsx-0,03:34 Drosjesjåfør slått med stein og fratatt bilen. To personer involvert.  Drosjesjåfør lettere skadet. Like etter kjørte drosjen av veien og gjerningsmennene stakk av. Politiet har kontroll på en av disse.,2023-10-13T03:01:11.5641599+00:00,4
1999,23ktn1,Agder Politidistrikt,205,4,Kristiansand,23ktn1-0,Det har vært et trafikkuhell mellom buss og bil. Ingen personskader. Det opprettes skademeldingsskjema for forsikringen men ikke politisak.,2023-07-08T12:03:35.1559841+00:00,1
2007,23xsj8,Sør-Øst Politidistrikt,204,1,Skien,23xsj8-0,"17:50 Politiet er på stedet etter melding om trafikkuhell. Skal ha vært to biler involvert, men disse har forlatt stedet. En av bilene har truffet et gjerde og skadet dette. Eier av gjerdet ble ikke varslet av aktuell sjåfør. Det ligger igjen deler fra en bil på stedet. Politiet etterforsker saken videre og jobber med å få kontakt med aktuell bileier.",2023-06-12T16:22:53.3329208+00:00,4
2011,23j6b9,Nordland Politidistrikt,210,7,Hadsel,23j6b9-0,"Politiet rykker ut til Stokmarknes etter melding om en truende mann i området ved Rådhuset. Situasjon er uavklart nå, men vi oppdaterer straks vi vet mer.  Politiet er på stedet og har kontroll på personen som skal ha blitt oppfattet som truende.",2023-08-25T12:59:02.2380644+00:00,5
2014,231fgp,Møre og Romsdal Politidistrikt,208,7,Molde,231fgp-0,Mann i 30 åra pågrepet og satt i arrest. Brudd på besøksforbud og trusler.,2023-09-03T00:34:26.243637+00:00,0
2017,233nfg,Nordland Politidistrikt,210,6,Sortland,233nfg-0,En person knivstukket i ansiktet flere ganger. Ikke livstruende skadd. Fraktet til  legevakt av ambulanse. En mistenkt person pågrepet av politiet etter kort politiaksjon.  ,2023-08-22T19:59:17.8806719+00:00,5
2020,23wmps,Vest Politidistrikt,207,6,Bergen,23wmps-0,Kl 0148 Mann i 20-årene innsatt i drukkenskapsarrest og anmeldt etter å ha slått og spyttet på ambulansepersonell som skulle hjelpe ham til legevakten grunnet rus/beruselse.,2023-09-30T02:40:56.1691008+00:00,5
2023,23plnn,Øst Politidistrikt,202,1,Nannestad,23plnn-0,Nødetatene har rykket ut til front mot front. Fremstår alvorlig. Luftambulanse på vei. Oppdateres.  Nødetatene er på stedet. Det jobbes med livreddende førstehjelp. 2 personbiler og 3 personer involvert. Veien er steng i begge retninger. Luftambulanse er på stedet. Pasienten som er flydd til Ullevål sykehus betegnes som kritisk skadd. De to andre involverte er kjørt til sykehus og betenes som alvorlig skadd. Det fremstår som at den ene bilen involvert har kommet over i motgående kjørefelt. Kriminalteknikere fra politiet og ulykkesgruppa til Statens Vegvesen foretar undersøkelser på stedet. Veien er fortsatt stengt i begge retninger. veien er nå åpnet.,2023-10-06T17:14:48.7819094+00:00,4
2031,23lk51,Øst Politidistrikt,202,4,Fredrikstad,23lk51-0,"Vi er i krysset Brochs gate/ Apenes gate. En bil har kjørt inn i et betongelement. Kun fører i bilen, og vedkommende fremstår som uskadd. Noe trafikale utfordringer på stedet. Bilen berget, og trafikken på stedet går som normalt. Blir opprettet sak.",2023-08-28T16:26:17.0026735+00:00,1
2038,23skf9,Agder Politidistrikt,205,4,Arendal,23skf9-0,Politi og ambulanse kjører til Tårnveien. Gutt som har veltet på sykkel. Ingen vitner så uklart hva som har skjedd.  Forklarer at han har fått et hjul utenfor fortauskanten og har veltet.,2023-08-15T15:04:08.7294504+00:00,1
2039,230jvg,Øst Politidistrikt,202,12,Lillestrøm,230jvg-0,Funn av bil Fjellhamardammen. Vi antar at den nylig har havnet i vannet. Nedenfor parkering ved Fjellhamarveien 50. Nødetater fremme. Vi undersøker nå med dykkere om det er personer i bilen. Vi har ingen opplysninger som tilsier det pr nå.    Bilen og området rundt den ble gjennomsøkt av dykker fra Brann. Uten funn. Ut fra reg nr fikk vi kontakt med bileier som trolig har glemt håndbrekket.,2023-07-07T19:37:02.6606312+00:00,1
2061,238cpw,Sør-Øst Politidistrikt,204,1,Drammen,238cpw-0,"12:35 Nødetatene er på stedet etter melding om påkjørt fotgjenger. Dreier seg om en mindreårig jente. Trolig ikke alvorlig personskade, blir tilsett av helsepersonell. Foreldre er varslet. Politiet undersøker hendelsesforløpet. Jenta er å anse som uskadd og er tatt hånd om av foreldrene. Fremstår som et hendelig uhell i lav hastighet. Nødetatene er ferdig på stedet.",2023-08-03T10:56:43.3066573+00:00,4
2065,23r3d4,Sør-Øst Politidistrikt,204,1,Drammen,23r3d4-0,"08:55 - Nødetatene rykker ut etter melding om trafikkulykke. Skal være 2 biler involvert. meldes om full stans i trafikken. Oppdateres. Ingen nødetater er framme på stedet ennå. Situasjonsforståelsen vår er at to biler har frontkollidert, og at en person muligens er fastklemt. Tunnelen blir stengt.  Oppdateres. Det fremstår som en svært alvorlig ulykke. Tunnelen blir stengt i lengre tid. IL vil være tilgjengelig om ca 10min i tunnelåpningen på Brakerøya for media håndtering. To personer har vært involvert i ulykken i hver sin bil. En person er bekreftet omkommet, og en person fremstår som lettere skadet. Pårørende er ikke varslet. Desverre har en mann i 80 årene fra Oslo området omkommet i ulykken. Pårørende er varslet. En mann i 30 årene er på legevakt for undersøkelse, men er våken og orientert. Krimteknikere og ulykkesgruppa er fortsatt på stedet, og det vil fortsatt gå noe tid før tunnelen kan åpnes.",2023-06-14T06:58:37.0371329+00:00,4
2069,23lf16,Sør-Øst Politidistrikt,204,2,Skien,23lf16-0,Nødetatene rykker ut etter melding om at det brenner i en båt på land - hele båten står i full fyr. Oppdateres ved vår ankomst.  Ingen personer er savnet eller skadet i forbindelse med båtbrannen. Det er opprettet en sikkerhetsavstand på 50 meter grunnet propangass i båten. Båten skal ikke ha vært i bruk på et par år. Båtbrannen er slokket. Politiet avhører eier og foretar undersøkelser. Sak opprettet.,2023-08-28T11:22:32.8119753+00:00,12
2076,23t80p,Trøndelag Politidistrikt,209,0,Trondheim,23t80p-0,KL. 0234 Båteier melder til oss at han via kamera ser ukjent mann inne i båten sin - mann f. 83 fra Sverige blir pågrepet etter forsøk på en løgn om lovlig tilhold i båten.,2023-08-15T01:09:21.6700083+00:00,7
2083,23dgq6,Innlandet Politidistrikt,203,4,Etnedal,23dgq6-0,"Kl. 1357: Meldt om singelulykke. En bil av vegen. Kun fører i bilen. Kommet seg ut. Ukjent skadegrad. Nødetater på vei. Fører, en kvinne i slutten av 50-årene,  kjørt Gjøvik sykehus. Årsak til ulykken er ikke kjent. Politiet oppretter sak.",2023-09-25T12:13:47.2114204+00:00,1
2084,23d0jl,Agder Politidistrikt,205,7,Kristiansand,23d0jl-0,"Kl 0131, person nekter å oppgi navn til patrulje. Innbringes til arrest og anmeldes for ikke å ha oppgitt personalia til politiet.",2023-08-12T00:24:50.0686679+00:00,5
2087,23qh2k,Trøndelag Politidistrikt,209,9,Trondheim,23qh2k-0,"Politiet har fått melding om at det er forøvd skadeverk på flere biler i området Rosenborg, spesielt Skyåsvegen og Asbjørns gate. Ber derfor folk som bor i området om sjekke bilene sine. Forholdet kan anmeldes på politiet.no. ",2023-09-03T13:06:03.4766838+00:00,7
2099,238pqm,Sør-Øst Politidistrikt,204,1,Midt-Telemark,238pqm-0,13:23 Nødetater rykker ut til trafikkulykke. To biler involvert i en påkjørsel bakfra.  Ene bilen har havnet i grøfta. To personer involvert - ikke alvorlig skadet. Oppdateres. Nødetatene har vært på stedet. Involverte personer har blitt tilsett av helsepersonell. Ingen personskade. Årsaken til ulykken er påkjørsel bakfra. Det jobbes fortsatt med bilberging av den ene bilen. Bilene er berget og veien er åpnet for normal trafikk. Politiet oppretter sak. ,2023-05-30T11:29:21.6671912+00:00,4
2104,23w9r3,Trøndelag Politidistrikt,209,1,Trondheim,23w9r3-0,Politiet fikk melding kl. 2230 den 18.9 om en mann hadde falt trolig på en sparkesykkel. Hadde slått seg i hodet. Han ble fraktet til St. Olavs sykehus for nærmere undersøkelse. ,2023-09-19T00:25:40.4712209+00:00,6
2118,23rj71,Sør-Øst Politidistrikt,204,4,Drammen,23rj71-0,kl 00:10 - Nødetater har rykket ut til stedet etter melding om to personer skal ha falt ca 4m etter at en balkong på en brakkerigg kollapset. Politiet undersøker hendelsesforløpet. De involverte er kjørt sykehus for sjekk/behandling. ,2023-10-15T22:45:14.7278581+00:00,2
2128,232fkq,Agder Politidistrikt,205,7,Grimstad,232fkq-0,"Det ligger en båt midt i veien på Kjæråsen, båten er ikke på henger. Politiet er på stedet å undersøker saken.  Politiet har vært i kontakt med eier, båten er stjålet.",2023-10-07T20:48:22.3149051+00:00,3
2139,23z7pb,Innlandet Politidistrikt,203,6,Gran,23z7pb-0,Politiet er på Gran ifm melding om knivstikking nettopp. Pasient er tatt hånd om av helse. Ikke livstruende. Vitner til hendelsen bes ta kontakt med politiet på 02800. Oppdateres. Politiet har kontroll på formentlig gjerningsperson. Ønsker fortsatt å komme i kontakt med vitner på hendelsen i Gran sentrum. To personer er pågrepet i saken. Det jobbes nå med taktisk og tekniske undersøkelser for å klargjøre hendelsesforløpet.,2023-08-30T18:03:57.2538641+00:00,7
2143,23565c,Øst Politidistrikt,202,7,Indre Østfold,23565c-0,"Kl 0145; politiet stanser en bil for kontroll. Der viser det seg at det ligger et haglegevær på passasjersetet. Ammunisjon ligger ved siden av. Fører, mann i 20 årene, sier han har vært på jakt.  I tillegg til høyst ulovlig transport av våpenet, sier mannen han har vært på jakt. Det finnes ikke noe jaktbytte og det finnes heller ikke noe godkjent jegerprøve eller våpenkort til våpenet. Våpenet er en hagle. På hans adresse et annet sted i Østfold finner vi ytterligere 3 hagler og en del ammunisjon. Disse er forskriftsmessig oppbevart, men det er uklarheter vedrørende anskaffelsen av dem. Alle våpen og ammunisjon tatt i beslag og forholdet er anmeldt.",2023-10-19T02:35:54.2020705+00:00,1
2148,238ktr,Trøndelag Politidistrikt,209,11,Namsos,238ktr-0,"Politiet har gjennomført felles kontroll med Statens naturoppsyn rettet mot ulovlig garnfiske i området Namsos, Otterøya, Jøa, Flatanger og Osen. Det blir opprettet en anmeldelse for ulovlig settegarn.",2023-07-26T02:28:12.7440736+00:00,7
2154,23226t,Sør-Øst Politidistrikt,204,5,Skien,23226t-0,"En Porsgrunn-mann i 30-årene ble akkurat pågrepet av patruljen og kjørt arrest, etter at han tilsynelatende helt uprovosert rev opp døra til en bil som kom kjørende sakte, og forsøkte å dra sjåføren ut. Det er ingen relasjon mellom partene. Sak opprettet. ",2023-06-18T19:51:23.2661146+00:00,1
2157,23lvc6,Vest Politidistrikt,207,5,Bergen,23lvc6-0,kl. 03.30: Mann i 20-årene anmeldes for å ha kjørt elsparkesykkel på motorvegen på E39 i nordgående retning og gjennom flere tunneler. ,2023-07-14T02:39:10.1999906+00:00,1
2158,23t95f,Sør-Øst Politidistrikt,204,1,Drammen,23t95f-0,Politiet rykker ut etter melding om buss som har fått det ene hjulet utenfor vegbanen. Ingen skal være skadet. Oppdateres. Totalt fire passasjerer og en bussjåfør evakuert fra bussen og tilsett av helsevesenet. Ingen personskade. Politiet bringer klarhet i hendelsesforløpet.,2023-09-22T10:32:54.7988106+00:00,6
2162,23v7fw,Sør-Øst Politidistrikt,204,4,Sandefjord,23v7fw-0,"Nødetatene er på E18 Tassebekk sydgående løp etter melding om trafikkulykke med to personbiler involvert. Hastigheten er nedsatt på stedet. Oppdateres. Det var påkjørsel bakfra ifm. innsnevring til ett felt. Det var totalt 7 personer involvert, hvorav 4 personer ble kjørt sykehus og 3 til legevakt. Bilene er berget og veien er åpen.",2023-10-15T17:06:33.7093215+00:00,1
2164,23pg5z,Agder Politidistrikt,205,10,Lindesnes,23pg5z-0,"Politiet har tatt hånd om en liten korthåret Dachs, sort og brunfarget. Noen som savner en sånn ?",2023-07-23T11:55:38.841994+00:00,7
2167,23lztk,Agder Politidistrikt,205,6,Lindesnes,23lztk-0,"En person er slått til ansiktet, politiet oppretter sak. 3 personer er bortvist fra stedet. ",2023-08-11T18:19:47.6363843+00:00,5
2170,23wbj0,Sør-Øst Politidistrikt,204,3,Porsgrunn,23wbj0-0,Denne meldingen har blitt trukket.,2023-09-25T17:54:07.2292995+00:00,1
2174,23c1kz,Trøndelag Politidistrikt,209,7,Trondheim,23c1kz-0,Politiet har pågrepet en mann ifm en tildragelse ved et utested i Midtbyen. Mistenkte ble stanset i en taxi som han forsøkte å komme seg vekk fra stedet i. Personen var lite samarbeidsvillig. Funnet en stjålet telefon på mistenkte. Pågrepet og satt i arrest.,2023-09-29T01:59:09.3844458+00:00,3
2183,2302gt,Sør-Øst Politidistrikt,204,0,Drammen,2302gt-0,"Politiet er ved et hus, etter melding om at tre personer har tatt seg inn der - uten lovlig opphold. Stedet tilhører trolig en institusjon, og gjerningspersonene hadde stjålet med seg lysestaker og noen pyntegjenstander av liten verdi.  Tre ""gode"" lokale kjenninger er foreløpig anholdt. De hadde nappet av et vindu for ta seg inn. Vi forsøker å varsle huseier.  Stedet blir lukket og avlåst av patruljen.",2023-08-18T00:53:56.8659803+00:00,3
2189,232gdw,Sør-Øst Politidistrikt,204,3,Sandefjord,232gdw-0,20:28 - Politiet fikk melding om et innbrudd i en låve. Vi har gjennomført åstedsundersøkelse. et er stjålet verktøy og utstyr. Politiet oppretter sak. ,2023-08-03T20:38:13.7115892+00:00,0
2193,23wvv8,Nordland Politidistrikt,210,6,Alstahaug,23wvv8-0,Politiet rykket ut til en butikk der en full sint mann hadde stjålet varer. Da mannen ble konfrontert med tyveriet slo han den ansatte flere ganger i ansiktet. Politiet har kontroll på mannen og han er innbragt og satt i arrest. Etterforsking startet.,2023-10-16T13:30:59.0685134+00:00,3
2194,233rx2,Øst Politidistrikt,202,9,Lillestrøm,233rx2-0,"I løpet av natten er minst 17 biler utsatt for tagging på parkeringsplasser rundt sykehuset. Politiet har vært på stedet, oppretter sak. Dersom noen har informasjon i saken, eksempelvis videoopptak fra området, ønskes det at lokalt politi kontaktes til uken.",2023-10-07T10:01:25.9067555+00:00,7
2195,23kdxs,Vest Politidistrikt,207,6,Stad,23kdxs-0,"Kl 1940: Flere meldinger om mann m/stor øks som slo løs på biler i Sjøgata, Nordfjordeid. Publikum løp bort fra stedet. Det ble lest ut PLIVO-melding. Mannen fortsatte videre mot Rema 1000, her knuste han inngangsdøren til butikken.  Nødetatene rykket ut og kl 1949 ble han skutt av politiet med elektrosjokkvåpen (Tazer). Ingen er skadd. Gjerningsmannen er uskadd og ingen publikummere er fysisk skadd. Gjerningsmannen er overtatt av helse.",2023-08-24T18:34:34.5549342+00:00,7
